Subject,Channel,Degree_Centrality,Clustering_Coefficient,Betweenness_Centrality,Eigenvector_Centrality,Connectivity_Type
sub-010,10,0.3888888888888888,0.7619047619047619,0.0179738562091503,0.0,MI
sub-010,11,0.611111111111111,0.5636363636363636,0.1203236850295674,0.0,MI
sub-010,12,0.4444444444444444,0.5714285714285714,0.0654217242452536,0.0,MI
sub-010,13,0.3333333333333333,0.7333333333333333,0.0303921568627451,0.0,MI
sub-010,14,0.1111111111111111,1.0,0.0,0.0,MI
sub-010,15,0.611111111111111,0.6545454545454545,0.0691254279489573,0.0,MI
sub-010,16,0.0555555555555555,0.0,0.0,0.0,MI
sub-010,17,0.5,0.75,0.0270774976657329,0.0,MI
sub-010,18,0.4444444444444444,0.5714285714285714,0.1017429193899782,0.0,MI
sub-011,0,0.0,0.0,0.0,0.0,MI
sub-011,1,0.0,0.0,0.0,0.0,MI
sub-011,2,0.5555555555555556,0.9111111111111112,0.0047074385309679,0.0,MI
sub-011,3,0.3888888888888888,1.0,0.0,0.0,MI
sub-011,4,0.5555555555555556,0.9111111111111112,0.0047074385309679,0.0,MI
sub-011,5,0.5555555555555556,0.9111111111111112,0.0047074385309679,0.0,MI
sub-011,6,0.5555555555555556,0.7777777777777778,0.0661764705882353,0.0,MI
sub-011,7,0.0,0.0,0.0,0.0,MI
sub-011,8,0.5,0.9722222222222222,0.0008169934640522,0.0,MI
sub-011,9,0.0,0.0,0.0,0.0,MI
sub-011,10,0.5555555555555556,0.9111111111111112,0.0047074385309679,0.0,MI
sub-011,11,0.0,0.0,0.0,0.0,MI
sub-011,12,0.0,0.0,0.0,0.0,MI
sub-011,13,0.5555555555555556,0.9111111111111112,0.0047074385309679,0.0,MI
sub-011,14,0.0555555555555555,0.0,0.0,0.0,MI
sub-011,15,0.0,0.0,0.0,0.0,MI
sub-011,16,0.5555555555555556,0.9111111111111112,0.0047074385309679,0.0,MI
sub-011,17,0.5,0.9444444444444444,0.0028011204481792,0.0,MI
sub-011,18,0.4444444444444444,1.0,0.0,0.0,MI
sub-012,0,0.5555555555555556,0.7111111111111111,0.0352007469654528,0.0,MI
sub-012,1,0.2777777777777778,0.8,0.0039215686274509,0.0,MI
sub-012,2,0.5555555555555556,0.6444444444444445,0.1124338624338624,0.0,MI
sub-012,3,0.1666666666666666,1.0,0.0,0.0,MI
sub-012,4,0.0555555555555555,0.0,0.0,0.0,MI
sub-012,5,0.5555555555555556,0.6888888888888889,0.0760504201680672,0.0,MI
sub-012,6,0.0555555555555555,0.0,0.0,0.0,MI
sub-012,7,0.4444444444444444,0.9642857142857144,0.0018674136321195,0.0,MI
sub-012,8,0.0,0.0,0.0,0.0,MI
sub-012,9,0.0,0.0,0.0,0.0,MI
sub-012,10,0.611111111111111,0.6545454545454545,0.053828197945845,0.0,MI
sub-012,11,0.3333333333333333,0.6,0.0251633986928104,0.0,MI
sub-012,12,0.3888888888888888,1.0,0.0,0.0,MI
sub-012,13,0.1111111111111111,1.0,0.0,0.0,MI
sub-012,14,0.0,0.0,0.0,0.0,MI
sub-012,15,0.5555555555555556,0.6666666666666666,0.103828197945845,0.0,MI
sub-012,16,0.5555555555555556,0.7555555555555555,0.0233271086212262,0.0,MI
sub-012,17,0.0555555555555555,0.0,0.0,0.0,MI
sub-012,18,0.5,0.6666666666666666,0.1003267973856209,0.0,MI
sub-013,0,0.2222222222222222,0.6666666666666666,0.0235605353252412,0.0,MI
sub-013,1,0.2222222222222222,0.6666666666666666,0.0235605353252412,0.0,MI
sub-013,2,0.611111111111111,0.4363636363636363,0.1519919078742608,0.0,MI
sub-013,3,0.1666666666666666,0.3333333333333333,0.0065359477124183,0.0,MI
sub-013,4,0.7222222222222222,0.3717948717948718,0.2187830687830688,0.0,MI
sub-013,5,0.0555555555555555,0.0,0.0,0.0,MI
sub-013,6,0.2222222222222222,1.0,0.0,0.0,MI
sub-013,7,0.5555555555555556,0.5777777777777777,0.0667366946778711,0.0,MI
sub-013,8,0.1666666666666666,1.0,0.0,0.0,MI
sub-013,9,0.3888888888888888,0.7619047619047619,0.0141067538126361,0.0,MI
sub-013,10,0.3333333333333333,0.8666666666666667,0.0051742919389978,0.0,MI
sub-013,11,0.2222222222222222,0.5,0.0378462496109554,0.0,MI
sub-013,12,0.3888888888888888,0.6666666666666666,0.0303921568627451,0.0,MI
sub-013,13,0.0555555555555555,0.0,0.0,0.0,MI
sub-013,14,0.1111111111111111,1.0,0.0,0.0,MI
sub-013,15,0.4444444444444444,0.75,0.013834422657952,0.0,MI
sub-013,16,0.5,0.5277777777777778,0.0610722066604419,0.0,MI
sub-013,17,0.1111111111111111,1.0,0.0,0.0,MI
sub-013,18,0.2777777777777778,1.0,0.0,0.0,MI
sub-014,0,0.0,0.0,0.0,0.0,MI
sub-014,1,0.0,0.0,0.0,0.0,MI
sub-014,2,0.4444444444444444,1.0,0.0,0.0,MI
sub-014,3,0.0,0.0,0.0,0.0,MI
sub-014,4,0.4444444444444444,1.0,0.0,0.0,MI
sub-014,5,0.3333333333333333,1.0,0.0,0.0,MI
sub-014,6,0.5555555555555556,0.8666666666666667,0.0121381886087768,0.0,MI
sub-014,7,0.5555555555555556,0.8666666666666667,0.0121381886087768,0.0,MI
sub-014,8,0.0555555555555555,0.0,0.0,0.0,MI
sub-014,9,0.0,0.0,0.0,0.0,MI
sub-014,10,0.0555555555555555,0.0,0.0,0.0,MI
sub-014,11,0.0,0.0,0.0,0.0,MI
sub-014,12,0.5,0.9444444444444444,0.0056022408963585,0.0,MI
sub-014,13,0.5555555555555556,0.8666666666666667,0.0121381886087768,0.0,MI
sub-014,14,0.611111111111111,0.7090909090909091,0.0905695611577964,0.0,MI
sub-014,15,0.0555555555555555,0.0,0.0,0.0,MI
sub-014,16,0.5,0.5833333333333334,0.1503267973856209,0.0,MI
sub-014,17,0.5555555555555556,0.8666666666666667,0.0121381886087768,0.0,MI
sub-014,18,0.5555555555555556,0.8666666666666667,0.0121381886087768,0.0,MI
sub-015,0,0.5,0.7777777777777778,0.0327221797810033,0.0,MI
sub-015,1,0.0,0.0,0.0,0.0,MI
sub-015,2,0.5555555555555556,0.7555555555555555,0.0430636901225136,0.0,MI
sub-015,3,0.3888888888888888,0.7142857142857143,0.1437908496732026,0.0,MI
sub-015,4,0.5555555555555556,0.8444444444444444,0.0218812777636307,0.0,MI
sub-015,5,0.0,0.0,0.0,0.0,MI
sub-015,6,0.0,0.0,0.0,0.0,MI
sub-015,7,0.1111111111111111,0.0,0.0784313725490196,0.0,MI
sub-015,8,0.0555555555555555,0.0,0.0,0.0,MI
sub-015,9,0.5,0.9166666666666666,0.0029567382508558,0.0,MI
sub-015,10,0.1111111111111111,1.0,0.0,0.0,MI
sub-015,11,0.5,0.8888888888888888,0.0149562855445208,0.0,MI
sub-015,12,0.5555555555555556,0.8444444444444444,0.0218812777636307,0.0,MI
sub-015,13,0.4444444444444444,0.9285714285714286,0.0083184789067142,0.0,MI
sub-015,14,0.3888888888888888,1.0,0.0,0.0,MI
sub-015,15,0.0,0.0,0.0,0.0,MI
sub-015,16,0.5555555555555556,0.8444444444444444,0.0218812777636307,0.0,MI
sub-015,17,0.5555555555555556,0.8444444444444444,0.0218812777636307,0.0,MI
sub-015,18,0.0,0.0,0.0,0.0,MI
sub-016,0,0.4444444444444444,1.0,0.0,0.0,MI
sub-016,1,0.5,0.9444444444444444,0.0018674136321195,0.0,MI
sub-016,2,0.0555555555555555,0.0,0.0,0.0,MI
sub-016,3,0.5555555555555556,0.8666666666666667,0.0077497665732959,0.0,MI
sub-016,4,0.0555555555555555,0.0,0.0,0.0,MI
sub-016,5,0.0555555555555555,0.0,0.0,0.0,MI
sub-016,6,0.0,0.0,0.0,0.0,MI
sub-016,7,0.611111111111111,0.7090909090909091,0.0796451914098972,0.0,MI
sub-016,8,0.4444444444444444,0.9285714285714286,0.0032679738562091,0.0,MI
sub-016,9,0.0555555555555555,0.0,0.0,0.0,MI
sub-016,10,0.0,0.0,0.0,0.0,MI
sub-016,11,0.4444444444444444,1.0,0.0,0.0,MI
sub-016,12,0.3333333333333333,1.0,0.0,0.0,MI
sub-016,13,0.0,0.0,0.0,0.0,MI
sub-016,14,0.5555555555555556,0.8666666666666667,0.0077497665732959,0.0,MI
sub-016,15,0.0,0.0,0.0,0.0,MI
sub-016,16,0.5555555555555556,0.8666666666666667,0.0077497665732959,0.0,MI
sub-016,17,0.5555555555555556,0.7555555555555555,0.0737628384687208,0.0,MI
sub-016,18,0.5555555555555556,0.8666666666666667,0.0077497665732959,0.0,MI
sub-017,0,0.2222222222222222,0.6666666666666666,0.0054466230936819,0.0,MI
sub-017,1,0.1666666666666666,1.0,0.0,0.0,MI
sub-017,2,0.2777777777777778,0.8,0.0043572984749455,0.0,MI
sub-017,3,0.5,0.5555555555555556,0.0917145309302172,0.0,MI
sub-017,4,0.5,0.6944444444444444,0.0327839553329749,0.0,MI
sub-017,5,0.0,0.0,0.0,0.0,MI
sub-017,6,0.3888888888888888,0.6190476190476191,0.0699968876439464,0.0,MI
sub-017,7,0.5555555555555556,0.6222222222222222,0.0615110017070801,0.0,MI
sub-017,8,0.1111111111111111,1.0,0.0,0.0,MI
sub-017,9,0.2777777777777778,0.6,0.0293495175848117,0.0,MI
sub-017,10,0.1666666666666666,0.6666666666666666,0.0039347725622235,0.0,MI
sub-017,11,0.1666666666666666,1.0,0.0,0.0,MI
sub-017,12,0.5,0.5555555555555556,0.0971611540238991,0.0,MI
sub-017,13,0.0,0.0,0.0,0.0,MI
sub-017,14,0.5555555555555556,0.5555555555555556,0.089550971903913,0.0,MI
sub-017,15,0.2222222222222222,1.0,0.0,0.0,MI
sub-017,16,0.4444444444444444,0.7857142857142857,0.0213097360156183,0.0,MI
sub-017,17,0.0555555555555555,0.0,0.0,0.0,MI
sub-017,18,0.6666666666666666,0.4545454545454545,0.1922299559554461,0.0,MI
sub-018,0,0.0,0.0,0.0,0.0,MI
sub-018,1,0.2777777777777778,1.0,0.0,0.0,MI
sub-018,2,0.2777777777777778,1.0,0.0,0.0,MI
sub-018,3,0.3888888888888888,0.8571428571428571,0.0067252827056748,0.0,MI
sub-018,4,0.5,0.75,0.0236219844062981,0.0,MI
sub-018,5,0.5555555555555556,0.5777777777777777,0.0667126537224576,0.0,MI
sub-018,6,0.1111111111111111,1.0,0.0,0.0,MI
sub-018,7,0.0,0.0,0.0,0.0,MI
sub-018,8,0.0555555555555555,0.0,0.0,0.0,MI
sub-018,9,0.0555555555555555,0.0,0.0,0.0,MI
sub-018,10,0.1666666666666666,1.0,0.0,0.0,MI
sub-018,11,0.5555555555555556,0.6888888888888889,0.0407174978253409,0.0,MI
sub-018,12,0.3333333333333333,0.9333333333333332,0.0017156862745098,0.0,MI
sub-018,13,0.3888888888888888,0.7619047619047619,0.0141794752088869,0.0,MI
sub-018,14,0.5555555555555556,0.6222222222222222,0.0551705012489326,0.0,MI
sub-018,15,0.5555555555555556,0.6888888888888889,0.0365936260544103,0.0,MI
sub-018,16,0.0,0.0,0.0,0.0,MI
sub-018,17,0.5,0.6944444444444444,0.0315949029184323,0.0,MI
sub-018,18,0.5,0.75,0.0236219844062981,0.0,MI
sub-019,0,0.0,0.0,0.0,0.0,MI
sub-019,1,0.0555555555555555,0.0,0.0,0.0,MI
sub-019,2,0.2777777777777778,1.0,0.0,0.0,MI
sub-019,3,0.5,0.7777777777777778,0.0384112619406737,0.0,MI
sub-019,4,0.5,0.7777777777777778,0.0384112619406737,0.0,MI
sub-019,5,0.0555555555555555,0.0,0.0,0.0,MI
sub-019,6,0.4444444444444444,0.6785714285714286,0.033182503770739,0.0,MI
sub-019,7,0.0,0.0,0.0,0.0,MI
sub-019,8,0.2777777777777778,1.0,0.0,0.0,MI
sub-019,9,0.2777777777777778,1.0,0.0,0.0,MI
sub-019,10,0.0,0.0,0.0,0.0,MI
sub-019,11,0.4444444444444444,0.7142857142857143,0.0992961287078934,0.0,MI
sub-019,12,0.3888888888888888,0.9523809523809524,0.0077928607340372,0.0,MI
sub-019,13,0.5,0.6388888888888888,0.0488185017596782,0.0,MI
sub-019,14,0.4444444444444444,0.8571428571428571,0.0211412770236299,0.0,MI
sub-019,15,0.5,0.7777777777777778,0.0384112619406737,0.0,MI
sub-019,16,0.0555555555555555,0.0,0.0,0.0,MI
sub-019,17,0.4444444444444444,0.5357142857142857,0.1764705882352941,0.0,MI
sub-019,18,0.611111111111111,0.5818181818181818,0.1255153343388637,0.0,MI
sub-020,0,0.3888888888888888,1.0,0.0,0.0,MI
sub-020,1,0.3888888888888888,1.0,0.0,0.0,MI
sub-020,2,0.3888888888888888,1.0,0.0,0.0,MI
sub-020,3,0.3888888888888888,1.0,0.0,0.0,MI
sub-020,4,0.3888888888888888,0.5238095238095238,0.1519607843137255,0.0,MI
sub-020,5,0.3333333333333333,0.6666666666666666,0.0637254901960784,0.0,MI
sub-020,6,0.1666666666666666,0.6666666666666666,0.0261437908496732,0.0,MI
sub-020,7,0.0,0.0,0.0,0.0,MI
sub-020,8,0.1111111111111111,1.0,0.0,0.0,MI
sub-020,9,0.2777777777777778,0.7,0.0098039215686274,0.0,MI
sub-020,10,0.3888888888888888,1.0,0.0,0.0,MI
sub-020,11,0.3888888888888888,1.0,0.0,0.0,MI
sub-020,12,0.1111111111111111,1.0,0.0,0.0,MI
sub-020,13,0.5555555555555556,0.5333333333333333,0.4084967320261438,0.0,MI
sub-020,14,0.3888888888888888,0.3809523809523809,0.4607843137254902,0.0,MI
sub-020,15,0.1111111111111111,1.0,0.0,0.0,MI
sub-020,16,0.4444444444444444,0.7857142857142857,0.0196078431372549,0.0,MI
sub-020,17,0.2777777777777778,0.9,0.0179738562091503,0.0,MI
sub-020,18,0.2777777777777778,0.9,0.0179738562091503,0.0,MI
sub-021,0,0.1111111111111111,1.0,0.0,0.0,MI
sub-021,1,0.4444444444444444,0.6785714285714286,0.0529411764705882,0.0,MI
sub-021,2,0.5,0.8888888888888888,0.0107065048241518,0.0,MI
sub-021,3,0.5,0.8888888888888888,0.0107065048241518,0.0,MI
sub-021,4,0.5555555555555556,0.8,0.0342359165888577,0.0,MI
sub-021,5,0.5555555555555556,0.8,0.0342359165888577,0.0,MI
sub-021,6,0.0,0.0,0.0,0.0,MI
sub-021,7,0.0,0.0,0.0,0.0,MI
sub-021,8,0.0555555555555555,0.0,0.0,0.0,MI
sub-021,9,0.0555555555555555,0.0,0.0,0.0,MI
sub-021,10,0.0555555555555555,0.0,0.0,0.0,MI
sub-021,11,0.5,0.8888888888888888,0.0107065048241518,0.0,MI
sub-021,12,0.5,0.8333333333333334,0.0263305322128851,0.0,MI
sub-021,13,0.3888888888888888,1.0,0.0,0.0,MI
sub-021,14,0.4444444444444444,0.75,0.1568627450980392,0.0,MI
sub-021,15,0.0555555555555555,0.0,0.0,0.0,MI
sub-021,16,0.5555555555555556,0.8,0.0342359165888577,0.0,MI
sub-021,17,0.3888888888888888,0.4761904761904761,0.1126984126984126,0.0,MI
sub-021,18,0.1111111111111111,0.0,0.0849673202614379,0.0,MI
sub-022,0,0.0,0.0,0.0,0.0,MI
sub-022,1,0.0,0.0,0.0,0.0,MI
sub-022,2,0.3333333333333333,0.8666666666666667,0.0052790346907993,0.0,MI
