Subject,Channel,Degree_Centrality,Clustering_Coefficient,Betweenness_Centrality,Eigenvector_Centrality,Connectivity_Type
sub-005,5,0.1111111111111111,1.0,0.0,,PLV
sub-005,6,0.4444444444444444,0.7857142857142857,0.017382508558979146,,PLV
sub-005,7,0.4444444444444444,0.6428571428571429,0.04640522875816993,,PLV
sub-005,8,0.5,0.8055555555555556,0.010690943043884222,,PLV
sub-005,9,0.2222222222222222,0.6666666666666666,0.027886710239651415,,PLV
sub-005,10,0.5555555555555556,0.5777777777777777,0.2100840336134454,,PLV
sub-005,11,0.0,0.0,0.0,,PLV
sub-005,12,0.5555555555555556,0.6888888888888889,0.033566760037348264,,PLV
sub-005,13,0.4444444444444444,0.7142857142857143,0.02254901960784314,,PLV
sub-005,14,0.4444444444444444,0.8928571428571429,0.005135387488328665,,PLV
sub-005,15,0.2222222222222222,0.8333333333333334,0.0009337068160597572,,PLV
sub-005,16,0.1111111111111111,1.0,0.0,,PLV
sub-005,17,0.5,0.7777777777777778,0.01940553999377529,,PLV
sub-005,18,0.5555555555555556,0.6666666666666666,0.047836912542794895,,PLV
sub-006,0,0.05555555555555555,0.0,0.0,,PLV
sub-006,1,0.38888888888888884,0.8095238095238095,0.007324411245979872,,PLV
sub-006,2,0.2777777777777778,0.5,0.03507625272331155,,PLV
sub-006,3,0.38888888888888884,0.8571428571428571,0.006235086627243491,,PLV
sub-006,4,0.0,0.0,0.0,,PLV
sub-006,5,0.0,0.0,0.0,,PLV
sub-006,6,0.5,0.6111111111111112,0.03437597261126672,,PLV
sub-006,7,0.5555555555555556,0.6888888888888889,0.024125946674966287,,PLV
sub-006,8,0.38888888888888884,0.7619047619047619,0.00801431683784625,,PLV
sub-006,9,0.2222222222222222,1.0,0.0,,PLV
sub-006,10,0.38888888888888884,0.7142857142857143,0.013279385828405436,,PLV
sub-006,11,0.3333333333333333,0.7333333333333333,0.00877684407096172,,PLV
sub-006,12,0.0,0.0,0.0,,PLV
sub-006,13,0.5,0.6388888888888888,0.02736798423072933,,PLV
sub-006,14,0.5555555555555556,0.6666666666666666,0.03454715219421102,,PLV
sub-006,15,0.5555555555555556,0.6222222222222222,0.041057163606183215,,PLV
sub-006,16,0.16666666666666666,0.3333333333333333,0.08496732026143791,,PLV
sub-006,17,0.5,0.5555555555555556,0.13236850295673827,,PLV
sub-006,18,0.0,0.0,0.0,,PLV
sub-007,0,0.38888888888888884,0.7619047619047619,0.016954559601618423,0.2758256878951965,PLV
sub-007,1,0.2777777777777778,0.9,0.0021786492374727667,0.20385551438029653,PLV
sub-007,2,0.3333333333333333,0.6666666666666666,0.0649859943977591,0.24208816949647335,PLV
sub-007,3,0.4444444444444444,0.5714285714285714,0.10974167444755678,0.29696501733121117,PLV
sub-007,4,0.3333333333333333,0.6666666666666666,0.018899782135076256,0.2157587078380956,PLV
sub-007,5,0.05555555555555555,0.0,0.0,0.0110858219030078,PLV
sub-007,6,0.16666666666666666,1.0,0.0,0.11847179540251376,PLV
sub-007,7,0.05555555555555555,0.0,0.0,0.047575798350797456,PLV
sub-007,8,0.1111111111111111,1.0,0.0,0.048160649277405966,PLV
sub-007,9,0.05555555555555555,0.0,0.0,0.04033906775824955,PLV
sub-007,10,0.2222222222222222,1.0,0.0,0.16184974275358419,PLV
sub-007,11,0.5,0.6388888888888888,0.05389822595704949,0.35310621454052915,PLV
sub-007,12,0.5555555555555556,0.5555555555555556,0.08812636165577341,0.3629028721038781,PLV
sub-007,13,0.5555555555555556,0.5555555555555556,0.0979614067849362,0.3666471316767889,PLV
sub-007,14,0.16666666666666666,0.3333333333333333,0.03006535947712418,0.05792769375884364,PLV
sub-007,15,0.5555555555555556,0.35555555555555557,0.2974400871459695,0.29875660796911285,PLV
sub-007,16,0.2222222222222222,0.0,0.1261437908496732,0.08210310084855643,PLV
sub-007,17,0.5555555555555556,0.5111111111111111,0.17671957671957672,0.35235281642818933,PLV
sub-007,18,0.2222222222222222,0.8333333333333334,0.001851851851851852,0.16773575141001423,PLV
sub-008,0,0.38888888888888884,0.6190476190476191,0.019779022720199192,,PLV
sub-008,1,0.2222222222222222,1.0,0.0,,PLV
sub-008,2,0.2222222222222222,1.0,0.0,,PLV
sub-008,3,0.6666666666666666,0.3787878787878788,0.199354186118892,,PLV
sub-008,4,0.6666666666666666,0.4393939393939394,0.12093837535014007,,PLV
sub-008,5,0.611111111111111,0.43636363636363634,0.09072517896047308,,PLV
sub-008,6,0.3333333333333333,0.6,0.03884998443821973,,PLV
sub-008,7,0.2222222222222222,1.0,0.0,,PLV
sub-008,8,0.2222222222222222,0.6666666666666666,0.005835667600373483,,PLV
sub-008,9,0.1111111111111111,1.0,0.0,,PLV
sub-008,10,0.0,0.0,0.0,,PLV
sub-008,11,0.16666666666666666,0.6666666666666666,0.01116557734204793,,PLV
sub-008,12,0.3333333333333333,0.6666666666666666,0.05043572984749455,,PLV
sub-008,13,0.0,0.0,0.0,,PLV
sub-008,14,0.2222222222222222,0.6666666666666666,0.005664488017429193,,PLV
sub-008,15,0.16666666666666666,0.6666666666666666,0.0021786492374727667,,PLV
sub-008,16,0.2777777777777778,0.8,0.0032679738562091504,,PLV
sub-008,17,0.5,0.5555555555555556,0.053516962340491754,,PLV
sub-008,18,0.4444444444444444,0.6071428571428571,0.03881107998755058,,PLV
sub-009,0,0.1111111111111111,1.0,0.0,,PLV
sub-009,1,0.0,0.0,0.0,,PLV
sub-009,2,0.2222222222222222,0.6666666666666666,0.010410830999066293,,PLV
sub-009,3,0.3333333333333333,0.4,0.14062392176579025,,PLV
sub-009,4,0.2222222222222222,0.5,0.030659148190866764,,PLV
sub-009,5,0.05555555555555555,0.0,0.0,,PLV
sub-009,6,0.4444444444444444,0.75,0.03093681917211329,,PLV
sub-009,7,0.1111111111111111,1.0,0.0,,PLV
sub-009,8,0.0,0.0,0.0,,PLV
sub-009,9,0.5,0.6944444444444444,0.06554748596271089,,PLV
sub-009,10,0.3333333333333333,0.8,0.02090529189721808,,PLV
sub-009,11,0.4444444444444444,0.75,0.02206660441954559,,PLV
sub-009,12,0.5555555555555556,0.6222222222222222,0.1266598176056077,,PLV
sub-009,13,0.5,0.6944444444444444,0.049617386756948455,,PLV
sub-009,14,0.2777777777777778,0.5,0.07158174816767666,,PLV
sub-009,15,0.38888888888888884,0.7142857142857143,0.03331300678474842,,PLV
sub-009,16,0.4444444444444444,0.75,0.06064010320065684,,PLV
sub-009,17,0.2777777777777778,0.6,0.047284574966235865,,PLV
sub-009,18,0.5555555555555556,0.5555555555555556,0.139426462725194,,PLV
sub-010,0,0.0,0.0,0.0,,PLV
sub-010,1,0.0,0.0,0.0,,PLV
sub-010,2,0.5555555555555556,0.8666666666666667,0.007679738562091504,,PLV
sub-010,3,0.2777777777777778,1.0,0.0,,PLV
sub-010,4,0.0,0.0,0.0,,PLV
sub-010,5,0.5555555555555556,0.8666666666666667,0.007679738562091504,,PLV
sub-010,6,0.5,0.9722222222222222,0.0008169934640522876,,PLV
sub-010,7,0.0,0.0,0.0,,PLV
sub-010,8,0.5,0.9722222222222222,0.0008169934640522876,,PLV
sub-010,9,0.0,0.0,0.0,,PLV
sub-010,10,0.4444444444444444,1.0,0.0,,PLV
sub-010,11,0.5555555555555556,0.8666666666666667,0.007679738562091504,,PLV
sub-010,12,0.1111111111111111,1.0,0.0,,PLV
sub-010,13,0.5,0.9722222222222222,0.0008169934640522876,,PLV
sub-010,14,0.1111111111111111,1.0,0.0,,PLV
sub-010,15,0.5555555555555556,0.8666666666666667,0.007679738562091504,,PLV
sub-010,16,0.1111111111111111,1.0,0.0,,PLV
sub-010,17,0.5,0.9722222222222222,0.0008169934640522876,,PLV
sub-010,18,0.5,0.8888888888888888,0.00522875816993464,,PLV
sub-011,0,0.0,0.0,0.0,,PLV
sub-011,1,0.0,0.0,0.0,,PLV
sub-011,2,0.38888888888888884,1.0,0.0,,PLV
sub-011,3,0.38888888888888884,1.0,0.0,,PLV
sub-011,4,0.3333333333333333,0.5333333333333333,0.15773420479302833,,PLV
sub-011,5,0.5,0.8333333333333334,0.013725490196078433,,PLV
sub-011,6,0.5,0.5833333333333334,0.09357298474945534,,PLV
sub-011,7,0.16666666666666666,0.6666666666666666,0.018736383442265796,,PLV
sub-011,8,0.611111111111111,0.6363636363636364,0.09836601307189541,,PLV
sub-011,9,0.0,0.0,0.0,,PLV
sub-011,10,0.4444444444444444,0.75,0.09150326797385622,,PLV
sub-011,11,0.05555555555555555,0.0,0.0,,PLV
sub-011,12,0.05555555555555555,0.0,0.0,,PLV
sub-011,13,0.5555555555555556,0.7333333333333333,0.055882352941176466,,PLV
sub-011,14,0.16666666666666666,1.0,0.0,,PLV
sub-011,15,0.38888888888888884,0.8095238095238095,0.008714596949891068,,PLV
sub-011,16,0.5,0.8333333333333334,0.013725490196078433,,PLV
sub-011,17,0.5555555555555556,0.7333333333333333,0.055882352941176466,,PLV
sub-011,18,0.16666666666666666,0.3333333333333333,0.09150326797385622,,PLV
sub-012,0,0.5,0.6944444444444444,0.02374727668845316,,PLV
sub-012,1,0.05555555555555555,0.0,0.0,,PLV
sub-012,2,0.38888888888888884,0.9047619047619048,0.0026143790849673205,,PLV
sub-012,3,0.2222222222222222,0.6666666666666666,0.006535947712418301,,PLV
sub-012,4,0.5,0.75,0.020915032679738564,,PLV
sub-012,5,0.0,0.0,0.0,,PLV
sub-012,6,0.3333333333333333,0.6666666666666666,0.08496732026143791,,PLV
sub-012,7,0.7222222222222222,0.47435897435897434,0.16241830065359475,,PLV
sub-012,8,0.1111111111111111,1.0,0.0,,PLV
sub-012,9,0.2222222222222222,1.0,0.0,,PLV
sub-012,10,0.3333333333333333,0.8,0.0065359477124183,,PLV
sub-012,11,0.05555555555555555,0.0,0.0,,PLV
sub-012,12,0.05555555555555555,0.0,0.0,,PLV
sub-012,13,0.0,0.0,0.0,,PLV
sub-012,14,0.4444444444444444,0.8214285714285714,0.0068627450980392165,,PLV
sub-012,15,0.38888888888888884,0.8095238095238095,0.009150326797385621,,PLV
sub-012,16,0.5555555555555556,0.6666666666666666,0.033442265795206975,,PLV
sub-012,17,0.2777777777777778,1.0,0.0,,PLV
sub-012,18,0.611111111111111,0.6181818181818182,0.048039215686274506,,PLV
sub-013,0,0.2222222222222222,1.0,0.0,,PLV
sub-013,1,0.5,0.6111111111111112,0.042099802884116605,,PLV
sub-013,2,0.4444444444444444,0.6785714285714286,0.02536051457620085,,PLV
sub-013,3,0.05555555555555555,0.0,0.0,,PLV
sub-013,4,0.611111111111111,0.4727272727272727,0.1098194833488951,,PLV
sub-013,5,0.05555555555555555,0.0,0.0,,PLV
sub-013,6,0.38888888888888884,0.7142857142857143,0.024260815437286025,,PLV
sub-013,7,0.4444444444444444,0.5,0.06721910986616869,,PLV
sub-013,8,0.2222222222222222,0.8333333333333334,0.003721859114015977,,PLV
sub-013,9,0.4444444444444444,0.5714285714285714,0.05473856209150328,,PLV
sub-013,10,0.3333333333333333,0.4666666666666667,0.04577757028737421,,PLV
sub-013,11,0.2222222222222222,0.8333333333333334,0.0029956427015250544,,PLV
sub-013,12,0.2777777777777778,0.6,0.01579520697167756,,PLV
sub-013,13,0.16666666666666666,0.3333333333333333,0.016339869281045753,,PLV
sub-013,14,0.2777777777777778,1.0,0.0,,PLV
sub-013,15,0.2222222222222222,0.8333333333333334,0.002904865649963689,,PLV
sub-013,16,0.38888888888888884,0.7142857142857143,0.024260815437286025,,PLV
sub-013,17,0.0,0.0,0.0,,PLV
sub-013,18,0.5,0.4722222222222222,0.06797385620915032,,PLV
sub-014,0,0.38888888888888884,0.7142857142857143,0.09803921568627451,,PLV
sub-014,1,0.05555555555555555,0.0,0.0,,PLV
sub-014,2,0.5,0.75,0.019389978213507627,,PLV
sub-014,3,0.0,0.0,0.0,,PLV
sub-014,4,0.4444444444444444,0.8571428571428571,0.0074074074074074086,,PLV
sub-014,5,0.05555555555555555,0.0,0.0,,PLV
sub-014,6,0.38888888888888884,0.7619047619047619,0.011943666355431062,,PLV
sub-014,7,0.4444444444444444,0.8571428571428571,0.0074074074074074086,,PLV
sub-014,8,0.2777777777777778,0.9,0.0024509803921568627,,PLV
sub-014,9,0.0,0.0,0.0,,PLV
sub-014,10,0.2222222222222222,0.3333333333333333,0.027233115468409584,,PLV
sub-014,11,0.2777777777777778,0.5,0.04487239340180517,,PLV
sub-014,12,0.2777777777777778,0.6,0.04514472455648927,,PLV
sub-014,13,0.38888888888888884,0.8095238095238095,0.012488328664799252,,PLV
sub-014,14,0.611111111111111,0.5818181818181818,0.07519452225334577,,PLV
sub-014,15,0.1111111111111111,1.0,0.0,,PLV
sub-014,16,0.2222222222222222,0.5,0.08046218487394959,,PLV
sub-014,17,0.7222222222222222,0.4230769230769231,0.2912776221599751,,PLV
sub-014,18,0.38888888888888884,0.9523809523809523,0.0021786492374727667,,PLV
sub-015,0,0.5555555555555556,0.7111111111111111,0.030936819172113286,,PLV
sub-015,1,0.2222222222222222,1.0,0.0,,PLV
sub-015,2,0.5,0.8055555555555556,0.012418300653594774,,PLV
sub-015,3,0.16666666666666666,1.0,0.0,,PLV
sub-015,4,0.5,0.75,0.021350762527233117,,PLV
sub-015,5,0.0,0.0,0.0,,PLV
sub-015,6,0.16666666666666666,1.0,0.0,,PLV
sub-015,7,0.2222222222222222,0.5,0.0196078431372549,,PLV
sub-015,8,0.05555555555555555,0.0,0.0,,PLV
sub-015,9,0.3333333333333333,0.8666666666666667,0.0032679738562091504,,PLV
sub-015,10,0.2777777777777778,1.0,0.0,,PLV
sub-015,11,0.4444444444444444,0.8928571428571429,0.00522875816993464,,PLV
sub-015,12,0.5,0.75,0.021350762527233117,,PLV
sub-015,13,0.16666666666666666,1.0,0.0,,PLV
sub-015,14,0.5,0.7777777777777778,0.017211328976034855,,PLV
sub-015,15,0.16666666666666666,1.0,0.0,,PLV
sub-015,16,0.5,0.75,0.021350762527233117,,PLV
sub-015,17,0.5,0.7777777777777778,0.017211328976034855,,PLV
sub-015,18,0.0,0.0,0.0,,PLV
sub-016,0,0.3333333333333333,1.0,0.0,,PLV
sub-016,1,0.38888888888888884,0.7619047619047619,0.10958605664488018,,PLV
sub-016,2,0.3333333333333333,1.0,0.0,,PLV
sub-016,3,0.5,0.5,0.3395424836601307,,PLV
sub-016,4,0.38888888888888884,0.8095238095238095,0.012091503267973855,,PLV
sub-016,5,0.05555555555555555,0.0,0.0,,PLV
sub-016,6,0.2777777777777778,0.5,0.07821350762527235,,PLV
sub-016,7,0.38888888888888884,0.7619047619047619,0.04575163398692811,,PLV
sub-016,8,0.3333333333333333,1.0,0.0,,PLV
sub-016,9,0.3333333333333333,1.0,0.0,,PLV
sub-016,10,0.1111111111111111,1.0,0.0,,PLV
sub-016,11,0.4444444444444444,0.6785714285714286,0.12167755991285406,,PLV
sub-016,12,0.3333333333333333,1.0,0.0,,PLV
sub-016,13,0.0,0.0,0.0,,PLV
sub-016,14,0.38888888888888884,0.7619047619047619,0.04575163398692811,,PLV
sub-016,15,0.0,0.0,0.0,,PLV
sub-016,16,0.38888888888888884,0.7619047619047619,0.04575163398692811,,PLV
sub-016,17,0.38888888888888884,0.8095238095238095,0.012091503267973855,,PLV
sub-016,18,0.38888888888888884,0.7142857142857143,0.09803921568627451,,PLV
sub-017,0,0.05555555555555555,0.0,0.0,,PLV
sub-017,1,0.0,0.0,0.0,,PLV
sub-017,2,0.2222222222222222,0.8333333333333334,0.0010893246187363833,,PLV
sub-017,3,0.38888888888888884,0.6190476190476191,0.17352941176470588,,PLV
sub-017,4,0.5555555555555556,0.7111111111111111,0.039799960388195686,,PLV
sub-017,5,0.0,0.0,0.0,,PLV
sub-017,6,0.4444444444444444,0.75,0.017880485527544353,,PLV
sub-017,7,0.38888888888888884,0.7619047619047619,0.028642163936281585,,PLV
sub-017,8,0.05555555555555555,0.0,0.0,,PLV
sub-017,9,0.5,0.5833333333333334,0.11454602042837339,,PLV
sub-017,10,0.0,0.0,0.0,,PLV
sub-017,11,0.38888888888888884,0.8095238095238095,0.013834422657952067,,PLV
sub-017,12,0.1111111111111111,0.0,0.09150326797385622,,PLV
sub-017,13,0.3333333333333333,0.8,0.004901960784313725,,PLV
sub-017,14,0.5555555555555556,0.7111111111111111,0.039799960388195686,,PLV
sub-017,15,0.16666666666666666,1.0,0.0,,PLV
sub-017,16,0.5,0.6944444444444444,0.04896867838044309,,PLV
sub-017,17,0.5,0.7222222222222222,0.025060125060125064,,PLV
sub-017,18,0.611111111111111,0.6363636363636364,0.08018278018278018,,PLV
sub-018,0,0.4444444444444444,0.6428571428571429,0.037799564270152505,,PLV
sub-018,1,0.3333333333333333,0.7333333333333333,0.01675485008818342,,PLV
sub-018,2,0.16666666666666666,0.6666666666666666,0.006100217864923748,,PLV
sub-018,3,0.5555555555555556,0.5333333333333333,0.1492737835875091,,PLV
sub-018,4,0.4444444444444444,0.6428571428571429,0.05259363004461042,,PLV
sub-018,5,0.5,0.4444444444444444,0.1379396202925615,,PLV
sub-018,6,0.16666666666666666,1.0,0.0,,PLV
sub-018,7,0.1111111111111111,1.0,0.0,,PLV
sub-018,8,0.05555555555555555,0.0,0.0,,PLV
sub-018,9,0.2777777777777778,0.4,0.06616868969810147,,PLV
sub-018,10,0.2222222222222222,0.6666666666666666,0.026392779333955806,,PLV
sub-018,11,0.3333333333333333,0.7333333333333333,0.01675485008818342,,PLV
sub-018,12,0.16666666666666666,0.3333333333333333,0.10457516339869281,,PLV
sub-018,13,0.2777777777777778,0.5,0.05319016495487085,,PLV
sub-018,14,0.4444444444444444,0.6428571428571429,0.046332607116920846,,PLV
sub-018,15,0.5,0.5,0.13238925199709511,,PLV
sub-018,16,0.0,0.0,0.0,,PLV
sub-018,17,0.4444444444444444,0.5357142857142857,0.09109866168689697,,PLV
sub-018,18,0.3333333333333333,0.7333333333333333,0.010348583877995643,,PLV
sub-019,0,0.2222222222222222,1.0,0.0,,PLV
sub-019,1,0.5,0.7777777777777778,0.019270671231455545,,PLV
sub-019,2,0.1111111111111111,1.0,0.0,,PLV
sub-019,3,0.611111111111111,0.5818181818181818,0.07646021371511567,,PLV
sub-019,4,0.5,0.75,0.027259051768855694,,PLV
sub-019,5,0.16666666666666666,0.3333333333333333,0.08496732026143791,,PLV
sub-019,6,0.16666666666666666,1.0,0.0,,PLV
sub-019,7,0.3333333333333333,0.9333333333333333,0.002386139641041602,,PLV
sub-019,8,0.1111111111111111,1.0,0.0,,PLV
sub-019,9,0.2222222222222222,0.6666666666666666,0.015976761074800293,,PLV
sub-019,10,0.0,0.0,0.0,,PLV
sub-019,11,0.16666666666666666,1.0,0.0,,PLV
sub-019,12,0.5,0.6111111111111112,0.14633260711692084,,PLV
sub-019,13,0.1111111111111111,1.0,0.0,,PLV
sub-019,14,0.5,0.75,0.027259051768855694,,PLV
sub-019,15,0.5555555555555556,0.6,0.06447764290901546,,PLV
sub-019,16,0.05555555555555555,0.0,0.0,,PLV
sub-019,17,0.4444444444444444,0.8214285714285714,0.013824048137773626,,PLV
sub-019,18,0.5,0.6388888888888888,0.03159041394335512,,PLV
sub-020,0,0.38888888888888884,1.0,0.0,0.32596242347447923,PLV
sub-020,1,0.38888888888888884,1.0,0.0,0.32596242347447907,PLV
sub-020,2,0.38888888888888884,1.0,0.0,0.325962423474479,PLV
sub-020,3,0.4444444444444444,0.8214285714285714,0.09313725490196076,0.35034356909682024,PLV
sub-020,4,0.16666666666666666,0.3333333333333333,0.014705882352941176,0.007674233000512645,PLV
sub-020,5,0.2777777777777778,0.6,0.023420479302832246,0.05017111901663276,PLV
sub-020,6,0.1111111111111111,1.0,0.0,0.07872215310919588,PLV
sub-020,7,0.1111111111111111,1.0,0.0,0.03453074951571197,PLV
sub-020,8,0.1111111111111111,0.0,0.008169934640522876,0.00672363471352441,PLV
sub-020,9,0.2222222222222222,0.5,0.09150326797385622,0.04171313223704764,PLV
sub-020,10,0.4444444444444444,0.7857142857142857,0.017429193899782133,0.3409576708804345,PLV
sub-020,11,0.38888888888888884,1.0,0.0,0.32596242347447907,PLV
sub-020,12,0.16666666666666666,0.6666666666666666,0.014705882352941176,0.12514039835769325,PLV
sub-020,13,0.5555555555555556,0.5777777777777777,0.1530501089324619,0.3747718866998815,PLV
sub-020,14,0.5555555555555556,0.24444444444444444,0.5604575163398694,0.20346888537396743,PLV
sub-020,15,0.1111111111111111,1.0,0.0,0.006868557396792733,PLV
sub-020,16,0.4444444444444444,0.8214285714285714,0.09313725490196076,0.3503435690968203,PLV
sub-020,17,0.2777777777777778,0.4,0.18790849673202614,0.04277763823636614,PLV
sub-020,18,0.2222222222222222,0.8333333333333334,0.0038126361655773425,0.04603338940336169,PLV
sub-021,0,0.2777777777777778,0.3,0.15564256005432478,,PLV
sub-021,1,0.2777777777777778,0.8,0.019859896820681136,,PLV
sub-021,2,0.4444444444444444,0.75,0.061080459119674815,,PLV
sub-021,3,0.2777777777777778,0.8,0.019859896820681136,,PLV
sub-021,4,0.5555555555555556,0.4888888888888889,0.16389195408803256,,PLV
sub-021,5,0.38888888888888884,0.9047619047619048,0.007282913165266107,,PLV
sub-021,6,0.1111111111111111,0.0,0.014854426619132503,,PLV
sub-021,7,0.16666666666666666,0.3333333333333333,0.03182384064737006,,PLV
sub-021,8,0.16666666666666666,0.6666666666666666,0.005446623093681917,,PLV
sub-021,9,0.38888888888888884,0.2857142857142857,0.25928708183610144,,PLV
sub-021,10,0.0,0.0,0.0,,PLV
sub-021,11,0.2777777777777778,0.7,0.016417678182384064,,PLV
sub-021,12,0.3333333333333333,1.0,0.0,,PLV
sub-021,13,0.4444444444444444,0.7142857142857143,0.0466341755557442,,PLV
sub-021,14,0.4444444444444444,0.75,0.061080459119674815,,PLV
sub-021,15,0.16666666666666666,0.6666666666666666,0.008896151053013798,,PLV
